address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,built_in_wardrobes
70-blake-street-reservoir-vic-3073,Reservoir,725000,21-Dec-2019,3,1,1,349,m2,House,https://www.domain.com.au/70-blake-street-reservoir-vic-3073-2015921193,Air conditioning-Close to transport-Close to shops-Alarm System-Close to schools,0.4-1-5.4,3,Dec/2019/725000.0/SOLD-Oct/2016/615000.0/SOLD-Oct/2005/228000.0/SOLD,0
11-kelverne-street-reservoir-vic-3073,Reservoir,560000,15-Dec-2019,3,1,1,491,m2,House,https://www.domain.com.au/11-kelverne-street-reservoir-vic-3073-2015842131,Close to shops-Garden-Secure Parking-Formal Lounge,1.1-1.6-5.5,3,Dec/2019/560000.0/SOLD,0
8-ida-court-reservoir-vic-3073,Reservoir,790000,14-Dec-2019,3,1,3,523,m2,House,https://www.domain.com.au/8-ida-court-reservoir-vic-3073-2015899380,Floorboards-Alarm System-Built in wardrobes-Internal Laundry-Pets Allowed-Bath-Heating-Dishwasher-Secure Parking-Fully fenced-Balcony / Deck-Garden / Courtyard,1.3-1.8-6.1,3,Dec/2019/790000.0/SOLD-Nov/2015/512500.0/SOLD-Nov/1999/135000.0/SOLD,1
19-broadhurst-avenue-reservoir-vic-3073,Reservoir,971000,07-Dec-2019,3,2,2,894,m2,House,https://www.domain.com.au/19-broadhurst-avenue-reservoir-vic-3073-2015866167,Close to transport-Garden-Secure Parking-Formal Lounge-Separate Dining,0.3-1.5-6.4,3,Dec/2019/971000.0/SOLD,0
73-andrews-avenue-reservoir-vic-3073,Reservoir,630000,05-Dec-2019,3,1,2,607,m2,House,https://www.domain.com.au/73-andrews-avenue-reservoir-vic-3073-2015653379,Close to schools-Close to shops-Close to transport,0.5-0.8-5.3,3,Nov/2019/630000.0/SOLD,0
141-north-road-reservoir-vic-3073,Reservoir,1005000,30-Nov-2019,3,1,2,623,m2,House,https://www.domain.com.au/141-north-road-reservoir-vic-3073-2015848030,Close to schools-Close to shops-Close to transport,0.8-1.5-5.1,3,Nov/2019/1004999.9999999999/SOLD,0
116-cheddar-road-reservoir-vic-3073,Reservoir,550000,27-Nov-2019,3,1,1,523,m2,House,https://www.domain.com.au/116-cheddar-road-reservoir-vic-3073-2015859969,Air conditioning-Built in wardrobes-Close to transport-Close to shops-Close to schools,1-1.7-0.9,3,Nov/2019/550000.0/SOLD-Nov/2002/209000.0/SOLD-Apr/2001/143000.0/SOLD,1
5-lambassa-grove-reservoir-vic-3073,Reservoir,695000,23-Nov-2019,3,1,1,520,m2,House,https://www.domain.com.au/5-lambassa-grove-reservoir-vic-3073-2015826837,Air conditioning-Close to schools-Close to shops-Close to transport-Secure Parking-Formal Lounge-Separate Dining,0.8-1.4-0.6,3,Nov/2019/695000.0/SOLD,0
48-whitelaw-street-reservoir-vic-3073,Reservoir,780000,23-Nov-2019,3,1,4,712,m2,House,https://www.domain.com.au/48-whitelaw-street-reservoir-vic-3073-2015825490,Close to schools-Close to shops-Close to transport,0.9-1.5-0.2,3,Nov/2019/780000.0/SOLD-Jun/2018/737000.0/SOLD-Aug/1986/74000.0/SOLD,0
4-ida-court-reservoir-vic-3073,Reservoir,753000,24-Oct-2019,3,1,6,442,m2,House,https://www.domain.com.au/4-ida-court-reservoir-vic-3073-2015706510,Floorboards-Built in wardrobes-Internal Laundry-Heating-Dishwasher-Shed-Garden / Courtyard,1.3-1.8-6.1,3,Oct/2019/753000.0/SOLD-Aug/2014/370000.0/SOLD-Oct/2000/160000.0/SOLD,1
10-oulton-crescent-reservoir-vic-3073,Reservoir,660000,05-Oct-2019,3,1,2,538,m2,House,https://www.domain.com.au/10-oulton-crescent-reservoir-vic-3073-2014525156,Air conditioning-Close to schools-Close to shops-Close to transport-Formal Lounge,0.5-0.8-5.5,3,Oct/2019/400.0/SOLD,0
13-ida-court-reservoir-vic-3073,Reservoir,622500,21-Sep-2019,3,1,1,482,m2,House,https://www.domain.com.au/13-ida-court-reservoir-vic-3073-2015547953,Close to schools-Close to transport-Floorboards,1.4-1.8-6.2,3,Sep/2019/622500.0/SOLD-Apr/2015/335.0/SOLD,0
65-mahoneys-road-reservoir-vic-3073,Reservoir,735000,16-Sep-2019,3,1,2,894,m2,House,https://www.domain.com.au/65-mahoneys-road-reservoir-vic-3073-2014762186,Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Formal Lounge-Separate Dining,0.4-0.5-7.9,3,Jan/2020/735000.0/SOLD,1
49-powell-street-reservoir-vic-3073,Reservoir,711000,14-Sep-2019,3,1,1,618,m2,House,https://www.domain.com.au/49-powell-street-reservoir-vic-3073-2015531122,Close to schools-Close to shops-Close to transport,0.9-1.8-2.8,3,Sep/2019/711000.0/SOLD,0
17-jenkin-street-reservoir-vic-3073,Reservoir,900000,11-Sep-2019,3,1,3,516,m2,House,https://www.domain.com.au/17-jenkin-street-reservoir-vic-3073-2015520960,Close to schools-Close to shops-Close to transport,0.3-2.4-4.7,3,Sep/2019/900000.0/SOLD-Feb/1997/88000.0/SOLD,0
6-ida-court-reservoir-vic-3073,Reservoir,732500,31-Jul-2019,3,1,2,519,m2,House,https://www.domain.com.au/6-ida-court-reservoir-vic-3073-2015412233,Close to schools-Close to shops-Close to transport,1.3-1.8-6.1,3,Jul/2019/732500.0/SOLD-Jul/2009/387900.0/SOLD,0
45-andrews-avenue-reservoir-vic-3073,Reservoir,625000,27-Jul-2019,3,1,1,560,m2,House,https://www.domain.com.au/45-andrews-avenue-reservoir-vic-3073-2015407439,Air conditioning-Close to schools-Close to shops-Close to transport-Garden,0.5-0.9-5.4,3,Jul/2019/625000.0/SOLD,0
8-clingin-street-reservoir-vic-3073,Reservoir,746000,25-Jul-2019,3,1,1,627,m2,House,https://www.domain.com.au/8-clingin-street-reservoir-vic-3073-2014956872,Close to schools-Close to shops-Close to transport,0.8-0.9-5.8,3,Jul/2019/390.0/SOLD-Sep/1976/746000.0/SOLD,0
35-henty-street-reservoir-vic-3073,Reservoir,716000,13-Jul-2019,3,1,4,500,m2,House,https://www.domain.com.au/35-henty-street-reservoir-vic-3073-2015330058,Study,0.9-2.7-5.1,3,Jul/2019/716000.0/SOLD,0
716-gilbert-road-reservoir-vic-3073,Reservoir,900000,06-Jul-2019,3,1,8,635,m2,House,https://www.domain.com.au/716-gilbert-road-reservoir-vic-3073-2015347727,Close to schools-Close to shops-Close to transport,0.4-2.7-5,3,Jul/2019/900000.0/SOLD-Mar/1998/170000.0/SOLD-May/1984/70000.0/SOLD,0
6-arundel-avenue-reservoir-vic-3073,Reservoir,690000,05-Jul-2019,3,2,3,573,m2,House,https://www.domain.com.au/6-arundel-avenue-reservoir-vic-3073-2015380976,Close to schools-Close to shops-Close to transport-Study,1-1.6-0.9,3,Jul/2019/690000.0/SOLD,0
1-taylor-avenue-reservoir-vic-3073,Reservoir,677500,03-Jul-2019,3,1,2,487,m2,House,https://www.domain.com.au/1-taylor-avenue-reservoir-vic-3073-2015246634,Close to schools-Close to shops-Close to transport,0.9-2.1-2.5,3,Jun/2019/677500.0/SOLD-Apr/2007/300.0/SOLD,0
32-invermay-street-reservoir-vic-3073,Reservoir,620000,29-Jun-2019,3,1,2,529,m2,House,https://www.domain.com.au/32-invermay-street-reservoir-vic-3073-2015319432,Shed,0.7-2.3-0.9,3,May/2021/780250.0/SOLD-Jun/2019/620000.0/SOLD,0
6-tracey-street-reservoir-vic-3073,Reservoir,690000,27-Jun-2019,3,1,4,821,m2,House,https://www.domain.com.au/6-tracey-street-reservoir-vic-3073-2015290510,Garden-Secure Parking-Floorboards-Formal Lounge,1.1-1.2-6.6,3,Jun/2019/690000.0/SOLD,0
17-north-road-reservoir-vic-3073,Reservoir,605000,18-Jun-2019,3,1,2,461,m2,House,https://www.domain.com.au/17-north-road-reservoir-vic-3073-2014908918,Close to schools-Close to shops-Close to transport,0.4-0.4-1.1,3,Jun/2019/605000.0/SOLD-Jan/2018/570000.0/SOLD,0
2-don-street-reservoir-vic-3073,Reservoir,622000,15-Jun-2019,3,2,2,453,m2,House,https://www.domain.com.au/2-don-street-reservoir-vic-3073-2015294238,Close to schools-Close to shops-Close to transport,0.8-1.7-1,3,Jun/2019/622000.0/SOLD-Jun/2016/380.0/SOLD,0
66-miranda-road-reservoir-vic-3073,Reservoir,575000,12-Jun-2019,3,1,1,431,m2,House,https://www.domain.com.au/66-miranda-road-reservoir-vic-3073-2015220773,Close to schools-Close to shops-Close to transport,0.2-1.9-0.3,3,Jun/2019/575000.0/SOLD,0
28-seston-street-reservoir-vic-3073,Reservoir,740000,11-Jun-2019,3,1,2,591,m2,House,https://www.domain.com.au/28-seston-street-reservoir-vic-3073-2015206948,Close to schools-Close to shops-Close to transport,0.5-1.1-5.5,3,May/2019/740000.0/SOLD-May/2015/470000.0/SOLD-Apr/1979/27897.0/SOLD,0
45-kingsley-road-reservoir-vic-3073,Reservoir,792500,01-Jun-2019,3,1,4,558,m2,House,https://www.domain.com.au/45-kingsley-road-reservoir-vic-3073-2015273028,Close to schools-Close to shops-Close to transport,0.2-2.5-4.8,3,Jun/2019/792500.0/SOLD-Nov/2017/850000.0/SOLD,0
151-boldrewood-parade-reservoir-vic-3073,Reservoir,582500,31-May-2019,3,2,2,327,m2,House,https://www.domain.com.au/151-boldrewood-parade-reservoir-vic-3073-2014988597,Close to schools-Close to shops-Close to transport,0.8-1.3-0.3,3,May/2019/582500.0/SOLD-Jan/2009/315000.0/SOLD,0
14-storey-road-reservoir-vic-3073,Reservoir,1182000,14-May-2019,3,1,2,930,m2,House,https://www.domain.com.au/14-storey-road-reservoir-vic-3073-2015096410,Close to schools-Close to shops-Close to transport,0.7-1.4-5.1,3,May/2019/1182000.0/SOLD,0
44-locher-avenue-reservoir-vic-3073,Reservoir,650000,20-Mar-2019,3,1,2,585,m2,House,https://www.domain.com.au/44-locher-avenue-reservoir-vic-3073-2014999772,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge-Under cover decking approx 40 sq mts,0.8-1.8-0.7,3,Mar/2019/650000.0/SOLD-May/2015/494000.0/SOLD,1
12-kinkora-road-reservoir-vic-3073,Reservoir,935000,02-Mar-2019,3,2,5,517,m2,House,https://www.domain.com.au/12-kinkora-road-reservoir-vic-3073-2014882082,Close to schools-Close to shops-Close to transport,0.6-1.3-1.4,3,Mar/2021/1205000.0/SOLD-Feb/2019/935000.0/SOLD-Mar/2017/885000.0/SOLD,0
59-elliot-street-reservoir-vic-3073,Reservoir,640000,16-Feb-2019,3,1,5,825,m2,House,https://www.domain.com.au/59-elliot-street-reservoir-vic-3073-2014879800,Study,1.2-1.3-6.5,3,Feb/2019/640000.0/SOLD-Mar/2009/425000.0/SOLD,0
71-keon-parade-reservoir-vic-3073,Reservoir,590000,23-Oct-2018,3,1,1,493,m2,House,https://www.domain.com.au/71-keon-parade-reservoir-vic-3073-2014610246,Close to schools-Close to shops-Close to transport-Garden-Secure Parking,1.1-1.1-0.7,3,Oct/2018/325.0/SOLD,0
39-st-vigeons-road-reservoir-vic-3073,Reservoir,750000,24-Sep-2018,3,1,3,743,m2,House,https://www.domain.com.au/39-st-vigeons-road-reservoir-vic-3073-2014322615,Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking,0.5-1.7-0.7,3,Sep/2018/750000.0/SOLD-Nov/2012/428000.0/SOLD-Jun/1990/110000.0/SOLD,1
72-hickford-street-reservoir-vic-3073,Reservoir,795000,20-Sep-2018,3,1,1,687,m2,House,https://www.domain.com.au/72-hickford-street-reservoir-vic-3073-2014465796,Close to schools-Close to shops-Close to transport,0.1-2-0.4,3,Sep/2018/795000.0/SOLD-Dec/2017/920000.0/SOLD-Nov/2015/590000.0/SOLD,0
107-henty-street-reservoir-vic-3073,Reservoir,895000,01-Sep-2018,3,1,3,671,m2,House,https://www.domain.com.au/107-henty-street-reservoir-vic-3073-2014553541,Close to schools-Close to shops-Close to transport-Garden-Formal Lounge-Separate Dining,0.6-2.7-5.1,3,Sep/2018/895000.0/SOLD,0
25-barton-street-reservoir-vic-3073,Reservoir,855000,25-Aug-2018,3,1,2,624,m2,House,https://www.domain.com.au/25-barton-street-reservoir-vic-3073-2014509065,Study,0.1-1.9-6,3,Aug/2018/420.0/SOLD,0
36-lane-crescent-reservoir-vic-3073,Reservoir,720000,27-Jul-2018,3,1,2,650,m2,House,https://www.domain.com.au/36-lane-crescent-reservoir-vic-3073-2014409901,Close to schools-Close to shops-Close to transport,0.8-1.4-0.3,3,Jul/2018/720000.0/SOLD-Nov/2001/170000.0/SOLD,0
1-liston-avenue-reservoir-vic-3073,Reservoir,693000,07-Jul-2018,3,1,2,623,m2,House,https://www.domain.com.au/1-liston-avenue-reservoir-vic-3073-2014419831,Close to transport,0.9-1.5-0.7,3,Jul/2018/693000.0/SOLD,0
186-spring-street-reservoir-vic-3073,Reservoir,720000,02-Jul-2018,3,1,2,555,m2,House,https://www.domain.com.au/186-spring-street-reservoir-vic-3073-2014349532,Close to schools-Close to shops-Close to transport,1-2.1-2.4,3,Jun/2018/720000.0/SOLD-Jan/1983/33000.0/SOLD,0
2-weideman-court-reservoir-vic-3073,Reservoir,595000,16-Jun-2018,3,2,1,545,m2,House,https://www.domain.com.au/2-weideman-court-reservoir-vic-3073-2014385843,Air conditioning-Built in wardrobes-Courtyard-Fully fenced-Outdoor Entertainment Area,0.9-1.5-0.7,3,Jun/2018/595000.0/SOLD,1
25-nisbett-street-reservoir-vic-3073,Reservoir,700000,16-May-2018,3,1,1,581,m2,House,https://www.domain.com.au/25-nisbett-street-reservoir-vic-3073-2014208496,Close to schools-Close to shops-Close to transport,0.7-0.7-5.7,3,May/2018/700000.0/SOLD-Dec/2013/387000.0/SOLD,0
80-darebin-boulevard-reservoir-vic-3073,Reservoir,965000,10-May-2018,3,1,2,839,m2,House,https://www.domain.com.au/80-darebin-boulevard-reservoir-vic-3073-2014319930,Close to schools-Close to shops-Close to transport,0.7-2-0.9,3,May/2018/965000.0/SOLD-Jul/2016/420.0/SOLD,0
233-spring-street-reservoir-vic-3073,Reservoir,1543129,05-May-2018,3,1,1,688,m2,House,https://www.domain.com.au/233-spring-street-reservoir-vic-3073-2014285916,Close to schools-Close to shops-Close to transport,0.9-2.2-5.2,3,May/2019/1543129.0/SOLD-May/2018/1543129.0/SOLD,0
7-arbor-avenue-reservoir-vic-3073,Reservoir,810000,05-May-2018,3,1,3,494,m2,House,https://www.domain.com.au/7-arbor-avenue-reservoir-vic-3073-2014302464,Close to schools-Close to shops-Close to transport,0.2-2.5-4.6,3,May/2018/810000.0/SOLD,0
231-spring-street-reservoir-vic-3073,Reservoir,1505000,05-May-2018,3,1,1,671,m2,House,https://www.domain.com.au/231-spring-street-reservoir-vic-3073-2014158282,Close to schools-Close to shops-Close to transport,0.9-2.2-5.2,3,May/2018/365.0/SOLD,0
10-alamo-road-reservoir-vic-3073,Reservoir,1003500,21-Apr-2018,3,1,2,511,m2,House,https://www.domain.com.au/10-alamo-road-reservoir-vic-3073-2014265920,Close to schools-Close to shops-Close to transport,0.2-2.4-4.6,3,Apr/2018/1003500.0000000001/SOLD,0
10-clinnick-street-reservoir-vic-3073,Reservoir,667500,24-Mar-2018,3,1,2,368,m2,House,https://www.domain.com.au/10-clinnick-street-reservoir-vic-3073-2014199889,Built in wardrobes-Close to schools-Close to shops-Close to transport-Secure Parking-Floorboards-Formal Lounge,0.8-2.4-2.8,3,Mar/2018/667500.0/SOLD-Dec/2015/486888.0/SOLD,1
18-mendip-road-reservoir-vic-3073,Reservoir,1070000,24-Mar-2018,3,2,2,650,m2,House,https://www.domain.com.au/18-mendip-road-reservoir-vic-3073-2014210397,Close to schools-Close to shops-Close to transport,0.5-1.2-5.2,3,Mar/2018/1070000.0/SOLD,0
3-houston-court-reservoir-vic-3073,Reservoir,707000,21-Dec-2017,3,1,2,663,m2,House,https://www.domain.com.au/3-houston-court-reservoir-vic-3073-2014057158,Close to schools-Close to shops-Close to transport,0.4-1.1-5.4,3,Dec/2017/707000.0/SOLD-Feb/1997/55000.0/SOLD,0
3-ethel-grove-reservoir-vic-3073,Reservoir,720000,08-Dec-2017,3,1,1,595,m2,House,https://www.domain.com.au/3-ethel-grove-reservoir-vic-3073-2013978216,Air conditioning-Close to schools-Close to transport-Garden-Secure Parking-Formal Lounge-Separate Dining,0.6-1.3-4.7,3,Jun/2021/900000.0/SOLD-Dec/2017/720000.0/SOLD,0
20-duffy-street-reservoir-vic-3073,Reservoir,1315000,07-Dec-2017,3,1,1,838,m2,House,https://www.domain.com.au/20-duffy-street-reservoir-vic-3073-2013779822,Close to schools-Close to shops-Close to transport,0.1-1.7-6.2,3,Dec/2017/1315000.0/SOLD-Jul/2011/650000.0/SOLD,0
31-wattlebird-crescent-reservoir-vic-3073,Reservoir,560000,07-Dec-2017,3,2,4,361,m2,House,https://www.domain.com.au/31-wattlebird-crescent-reservoir-vic-3073-2013967248,Secure Parking,1.5-1.5-7.9,3,Dec/2017/560000.0/SOLD-Jun/2014/400.0/SOLD,0
44-kia-ora-road-reservoir-vic-3073,Reservoir,831000,05-Dec-2017,3,1,2,519,m2,House,https://www.domain.com.au/44-kia-ora-road-reservoir-vic-3073-2014029491,Close to schools-Close to shops-Close to transport,0.3-2.4-4.9,3,Dec/2017/831000.0/SOLD-Feb/2011/565000.0/SOLD,0
13-george-street-reservoir-vic-3073,Reservoir,860000,23-Nov-2017,3,1,1,574,m2,House,https://www.domain.com.au/13-george-street-reservoir-vic-3073-2013978285,Close to schools-Close to shops-Close to transport,1-2.5-5.2,3,Nov/2017/860000.0/SOLD,0
5-york-street-reservoir-vic-3073,Reservoir,850000,11-Nov-2017,3,1,1,306,m2,House,https://www.domain.com.au/5-york-street-reservoir-vic-3073-2013923269,Close to schools-Close to shops-Close to transport,0.6-2-2.1,3,Nov/2017/500.0/SOLD,0
43-dumbarton-street-reservoir-vic-3073,Reservoir,1055000,11-Nov-2017,3,1,3,898,m2,House,https://www.domain.com.au/43-dumbarton-street-reservoir-vic-3073-2013923266,Close to schools-Close to shops-Close to transport,0.6-2.2-0.8,3,Nov/2017/1055000.0/SOLD,0
22-rubicon-street-reservoir-vic-3073,Reservoir,1110000,28-Oct-2017,3,1,7,949,m2,House,https://www.domain.com.au/22-rubicon-street-reservoir-vic-3073-2013888984,Close to schools-Close to shops-Close to transport,0.5-1-5.2,3,Oct/2017/1110000.0/SOLD-Mar/1995/160000.0/SOLD,0
98-barry-street-reservoir-vic-3073,Reservoir,780000,09-Oct-2017,3,1,3,627,m2,House,https://www.domain.com.au/98-barry-street-reservoir-vic-3073-2013843071,Close to schools-Close to shops-Close to transport-Garden,0.7-1.5-6.2,3,Oct/2017/780000.0/SOLD-Apr/1978/250.0/SOLD,0
20-york-street-reservoir-vic-3073,Reservoir,1400000,25-Sep-2017,3,1,6,667,m2,House,https://www.domain.com.au/20-york-street-reservoir-vic-3073-2013815531,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge-Separate Dining,0.5-2.1-4,3,Sep/2017/680.0/SOLD,1
27-ramleh-road-reservoir-vic-3073,Reservoir,870000,06-Sep-2017,3,1,2,741,m2,House,https://www.domain.com.au/27-ramleh-road-reservoir-vic-3073-2013779739,Close to schools-Close to shops-Close to transport,0.8-1.5-0.9,3,Sep/2017/395.0/SOLD,0
1-cameron-street-reservoir-vic-3073,Reservoir,861000,02-Sep-2017,3,2,3,488,m2,House,https://www.domain.com.au/1-cameron-street-reservoir-vic-3073-2013769146,Close to schools-Close to shops-Close to transport-Secure Parking,0.9-1.6-2.7,3,Sep/2017/861000.0/SOLD,0
54-powell-street-reservoir-vic-3073,Reservoir,950000,25-Aug-2017,3,1,4,500,m2,House,https://www.domain.com.au/54-powell-street-reservoir-vic-3073-2013735071,Close to schools-Close to shops-Close to transport,0.9-1.8-2.8,3,Aug/2021/1260000.0/SOLD-Aug/2017/950000.0/SOLD,0
20-barton-street-reservoir-vic-3073,Reservoir,876000,19-Aug-2017,3,1,2,653,m2,House,https://www.domain.com.au/20-barton-street-reservoir-vic-3073-2013732128,Built in wardrobes-Close to shops-Close to transport-Secure Parking,0.3-1.8-6,3,Aug/2017/410.0/SOLD-Oct/1980/876000.0/SOLD,1
2-moira-avenue-reservoir-vic-3073,Reservoir,605000,28-Jul-2017,3,1,1,540,m2,House,https://www.domain.com.au/2-moira-avenue-reservoir-vic-3073-2013699355,Air conditioning-Heating-Built in wardrobes-Close to schools-Close to shops-Close to transport,1.3-1.3-7.8,3,Jul/2017/605000.0/SOLD,1
106-miranda-road-reservoir-vic-3073,Reservoir,880000,15-Jul-2017,3,2,3,743,m2,House,https://www.domain.com.au/106-miranda-road-reservoir-vic-3073-2013662338,Ensuite-Shed-Garden / Courtyard,0.5-1.7-0.3,3,Jul/2017/880000.0/SOLD,0
106-miranda-road-reservoir-vic-3073,Reservoir,880000,15-Jul-2017,3,2,3,743,m2,House,https://www.domain.com.au/106-miranda-road-reservoir-vic-3073-2013662338,Ensuite-Shed-Garden / Courtyard,0.5-1.7-0.3,3,Jul/2017/880000.0/SOLD,0
2-kerang-avenue-reservoir-vic-3073,Reservoir,760000,08-Jul-2017,3,1,1,606,m2,House,https://www.domain.com.au/2-kerang-avenue-reservoir-vic-3073-2013651500,Heating,0.4-0.4-1,3,Jul/2017/400.0/SOLD-Jun/1983/760000.0/SOLD,0
111-boldrewood-parade-reservoir-vic-3073,Reservoir,840000,23-Jun-2017,3,1,4,614,m2,House,https://www.domain.com.au/111-boldrewood-parade-reservoir-vic-3073-2013635054,Close to schools-Close to shops-Close to transport,0.6-1-0.5,3,Jun/2017/840000.0/SOLD-Jan/2000/375.0/SOLD,0
16-muriel-court-reservoir-vic-3073,Reservoir,825000,21-Jun-2017,3,2,5,537,m2,House,https://www.domain.com.au/16-muriel-court-reservoir-vic-3073-2013635039,Close to schools-Close to shops-Close to transport,0.8-2.3-0.9,3,Jun/2017/825000.0/SOLD-Aug/2003/340000.0/SOLD-Dec/1992/141000.0/SOLD,0
20-locher-avenue-reservoir-vic-3073,Reservoir,790000,16-Jun-2017,3,1,2,714,m2,House,https://www.domain.com.au/20-locher-avenue-reservoir-vic-3073-2013619801,Close to schools-Close to shops-Close to transport,0.6-1.9-0.6,3,Jun/2017/790000.0/SOLD,0
176b-darebin-boulevard-reservoir-vic-3073,Reservoir,724500,10-Jun-2017,3,1,2,279,m2,House,https://www.domain.com.au/176b-darebin-boulevard-reservoir-vic-3073-2013588553,Close to schools-Close to shops-Close to transport,0.7-2.4-1.6,3,Jun/2017/724500.0/SOLD-Sep/2007/342500.0/SOLD-Jan/1998/167000.0/SOLD,0
805-plenty-road-reservoir-vic-3073,Reservoir,1041000,20-May-2017,3,1,3,713,m2,House,https://www.domain.com.au/805-plenty-road-reservoir-vic-3073-2013539971,Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Garden-Secure Parking-Formal Lounge-Separate Dining,0.5-0.6-0.8,3,May/2017/1040999.9999999999/SOLD,1
43-pallant-avenue-reservoir-vic-3073,Reservoir,757500,13-May-2017,3,2,4,735,m2,House,https://www.domain.com.au/43-pallant-avenue-reservoir-vic-3073-2013528502,Close to schools-Close to shops-Close to transport,0.6-0.6-7.6,3,May/2017/430.0/SOLD,0
83-glasgow-avenue-reservoir-vic-3073,Reservoir,643500,29-Apr-2017,3,1,4,465,m2,House,https://www.domain.com.au/83-glasgow-avenue-reservoir-vic-3073-2013499213,Floorboards,1-1.1-6.7,3,Sep/2020/582200.0/SOLD-Apr/2017/290.0/SOLD,0
21-henty-street-reservoir-vic-3073,Reservoir,801000,24-Apr-2017,3,1,1,551,m2,House,https://www.domain.com.au/21-henty-street-reservoir-vic-3073-2013530963,Close to schools-Close to shops,1-2.4-2.5,3,Apr/2017/801000.0/SOLD-May/2004/300000.0/SOLD-Sep/2001/215000.0/SOLD,0
12-delaware-street-reservoir-vic-3073,Reservoir,981000,25-Mar-2017,3,1,1,697,m2,House,https://www.domain.com.au/12-delaware-street-reservoir-vic-3073-2013398324,Air conditioning-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Formal Lounge-Separate Dining,0.5-1.3-5.4,3,Oct/2020/7000.0/SOLD-Mar/2017/981000.0/SOLD,0
2-churchill-avenue-reservoir-vic-3073,Reservoir,527500,18-Mar-2017,3,1,2,528,m2,House,https://www.domain.com.au/2-churchill-avenue-reservoir-vic-3073-2013389272,Secure Parking-Workshop-Floorboards-Evaporative Cooling-Built in wardrobes-Ducted Heating-Ducted Cooling,0.9-1.2-8,3,Mar/2017/641000.0/SOLD-Sep/2011/372500.0/SOLD,1
39-botha-avenue-reservoir-vic-3073,Reservoir,800000,16-Mar-2017,3,1,2,850,m2,House,https://www.domain.com.au/39-botha-avenue-reservoir-vic-3073-2013394441,Secure Parking-Workshop-Floorboards-Split System AirCon-Ducted Heating,0.7-0.8-6.9,3,Mar/2017/800000.0/SOLD-Dec/1988/136000.0/SOLD,0
66-ayr-street-reservoir-vic-3073,Reservoir,820000,16-Jan-2017,3,2,2,714,m2,House,https://www.domain.com.au/66-ayr-street-reservoir-vic-3073-2012139478,Close to schools-Close to shops-Close to transport,1.1-2.2-1.3,3,Jan/2017/820000.0/SOLD-Nov/1997/146000.0/SOLD-Oct/1991/200000.0/SOLD,0
