,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
34,2/3-bronte-street-heidelberg-vic-3084,1110000,09-Dec-2019,3,2,2,-1,None,House,https://www.domain.com.au/2-3-bronte-street-heidelberg-vic-3084-2015910601,"Grey/Garden Water System-""Vacuum System""-""Evaporative Cooling""-""Courtyard""-""Ensuite""-""Heating""-""Walk-in-R""",0.6-2.1-0.9,3,
35,118-buckingham-drive-heidelberg-vic-3084,1274000,07-Dec-2019,3,2,2,699,m2,House,https://www.domain.com.au/118-buckingham-drive-heidelberg-vic-3084-2015875880,,0.4-0.8-1.4,3,Apr/1976/18000.0/SOLD
36,13-manton-street-heidelberg-vic-3084,893000,27-Nov-2019,3,1,1,563,m2,House,https://www.domain.com.au/13-manton-street-heidelberg-vic-3084-2015831302,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""",0.5-2.1-0.8,3,Nov/2019/893000.0/SOLD
37,54-martin-street-heidelberg-vic-3084,1270000,06-Aug-2019,3,1,2,681,m2,House,https://www.domain.com.au/54-martin-street-heidelberg-vic-3084-2015499481,,0.7-2.4-0.6,3,Aug/2021/1622200.0/SOLD-Aug/2019/1270000.0/SOLD
38,25-stradbroke-avenue-heidelberg-vic-3084,2920000,02-Aug-2019,3,1,2,2023,m2,House,https://www.domain.com.au/25-stradbroke-avenue-heidelberg-vic-3084-2015435973,,0.5-2.5-0.6,3,Aug/2019/2920000.0/SOLD
39,25-stradbroke-avenue-heidelberg-vic-3084,2920000,02-Aug-2019,3,1,2,2023,m2,House,https://www.domain.com.au/25-stradbroke-avenue-heidelberg-vic-3084-2014361287,,0.5-2.5-0.6,3,Aug/2019/2920000.0/SOLD
40,21-gloucester-drive-heidelberg-vic-3084,855000,22-Jun-2019,3,1,3,590,m2,House,https://www.domain.com.au/21-gloucester-drive-heidelberg-vic-3084-2015306144,,0.6-1-1.5,3,Jun/2019/855000.0/SOLD-Sep/1990/156000.0/SOLD
41,59-yarra-street-heidelberg-vic-3084,1400000,23-Feb-2019,3,1,2,779,m2,House,https://www.domain.com.au/59-yarra-street-heidelberg-vic-3084-2014909366,,0.5-2.7-0.2,3,Feb/2019/340.0/SOLD
42,8-cleve-grove-heidelberg-vic-3084,1130000,16-Feb-2019,3,1,4,660,m2,House,https://www.domain.com.au/8-cleve-grove-heidelberg-vic-3084-2014888924,,0.7-2.4-0.9,3,Feb/2019/1130000.0/SOLD
43,6-olive-grove-heidelberg-vic-3084,1180000,15-Dec-2018,3,1,2,999,m2,House,https://www.domain.com.au/6-olive-grove-heidelberg-vic-3084-2014800810,,0.6-2.4-0.8,3,Dec/2018/1180000.0/SOLD
44,67-darebin-street-heidelberg-vic-3084,855500,17-Nov-2018,3,1,2,449,m2,House,https://www.domain.com.au/67-darebin-street-heidelberg-vic-3084-2014730076,,0.4-2.5-0.5,3,Nov/2018/855500.0/SOLD-Dec/2013/525.0/SOLD
45,55-anderson-street-heidelberg-vic-3084,950000,25-Sep-2018,3,2,1,710,m2,House,https://www.domain.com.au/55-anderson-street-heidelberg-vic-3084-2014601826,,0.6-1.2-1.4,3,Sep/2018/950000.0/SOLD
46,10-olive-grove-heidelberg-vic-3084,855000,15-Sep-2018,3,1,2,321,m2,House,https://www.domain.com.au/10-olive-grove-heidelberg-vic-3084-2014586157,,0.6-2.3-0.8,3,Sep/2018/855000.0/SOLD-Dec/2013/620000.0/SOLD-Jul/2010/810000.0/SOLD
47,82-rosanna-road-heidelberg-vic-3084,765000,05-Sep-2018,3,1,1,585,m2,House,https://www.domain.com.au/82-rosanna-road-heidelberg-vic-3084-2014638464,,0.5-1.8-0.8,3,Sep/2018/765000.0/SOLD
48,82-rosanna-road-heidelberg-vic-3084,765000,05-Sep-2018,3,1,1,585,m2,House,https://www.domain.com.au/82-rosanna-road-heidelberg-vic-3084-2014570754,,0.5-1.8-0.8,3,Sep/2018/765000.0/SOLD
49,46-manton-street-heidelberg-vic-3084,1025000,27-Aug-2018,3,2,1,629,m2,House,https://www.domain.com.au/46-manton-street-heidelberg-vic-3084-2014568332,,0.8-1.9-1.1,3,Aug/2018/1024999.9999999999/SOLD
50,1/146-cape-street-heidelberg-vic-3084,1020000,11-Aug-2018,3,2,1,483,m2,House,https://www.domain.com.au/1-146-cape-street-heidelberg-vic-3084-2014511703,,0.2-2.1-0.5,3,
51,3-sussex-place-heidelberg-vic-3084,845000,21-Jul-2018,3,1,-1,-1,None,House,https://www.domain.com.au/3-sussex-place-heidelberg-vic-3084-2014281190,,0.4-0.5-1.1,3,Jul/2018/845000.0/SOLD
52,25-anderson-street-heidelberg-vic-3084,1300000,17-Jul-2018,3,1,-1,1040,m2,House,https://www.domain.com.au/25-anderson-street-heidelberg-vic-3084-2014452014,,0.6-1.3-1.2,3,Jul/2018/400.0/SOLD
53,5-scarborough-drive-heidelberg-vic-3084,1080000,12-Jul-2018,3,2,2,874,m2,House,https://www.domain.com.au/5-scarborough-drive-heidelberg-vic-3084-2014411611,,0.4-0.5-1.1,3,Jul/2018/1080000.0/SOLD-Sep/1995/210000.0/SOLD-Aug/1987/160000.0/SOLD
54,49-buckingham-drive-heidelberg-vic-3084,1150000,25-Jun-2018,3,1,2,-1,None,House,https://www.domain.com.au/49-buckingham-drive-heidelberg-vic-3084-2014395370,,0.8-0.9-1.6,3,Jun/2018/1150000.0/SOLD-Jun/2008/615000.0/SOLD
55,19-halifax-avenue-heidelberg-vic-3084,1070000,02-Jun-2018,3,2,4,683,m2,House,https://www.domain.com.au/19-halifax-avenue-heidelberg-vic-3084-2014361930,,0.3-0.7-1.1,3,Jun/2018/1070000.0/SOLD-Nov/1985/105000.0/SOLD
