,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
76,121-richardson-street-albert-park-vic-3206,1960000,16-Sep-2017,3,2,-1,-1,None,House,https://www.domain.com.au/121-richardson-street-albert-park-vic-3206-2013800351,,0.1-0.9-1.7,3,Sep/2018/3090000.0/SOLD-Sep/2017/1960000.0/SOLD-Jul/2012/1225000.0/SOLD
77,59-barrett-street-albert-park-vic-3206,2340000,26-Aug-2017,3,2,1,-1,None,House,https://www.domain.com.au/59-barrett-street-albert-park-vic-3206-2013755613,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""-""Floorboards""",0.3-0.3-1.1,3,Aug/2017/1200.0/SOLD
78,6-pickles-street-albert-park-vic-3206,2225000,26-Aug-2017,3,1,1,-1,None,House,https://www.domain.com.au/6-pickles-street-albert-park-vic-3206-2013755528,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""",0.3-0.8-0.9,3,Aug/2017/690.0/SOLD
79,5b-madden-street-albert-park-vic-3206,2225000,23-Aug-2017,3,2,-1,-1,None,House,https://www.domain.com.au/5b-madden-street-albert-park-vic-3206-2013712371,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Formal Lounge""",0.5-1-1.5,3,Aug/2017/2225000.0/SOLD-Nov/2014/1573500.0/SOLD
80,24-herbert-street-albert-park-vic-3206,5000000,05-Aug-2017,3,2,4,-1,None,House,https://www.domain.com.au/24-herbert-street-albert-park-vic-3206-2013702791,Study,0.3-0.9-1.7,3,Aug/2017/5000000.0/SOLD-Apr/1999/626400.0/SOLD-Mar/1995/666500.0/SOLD
81,21-greig-street-albert-park-vic-3206,2650000,27-Jun-2017,3,2,1,-1,None,House,https://www.domain.com.au/21-greig-street-albert-park-vic-3206-2013578119,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""-""Floorboards""-""Terrace-Balcony""",0.2-0.4-0.9,3,Jun/2017/2650000.0/SOLD-Jul/2012/1740000.0/SOLD
82,48-kerferd-road-albert-park-vic-3206,2120000,03-Jun-2017,3,1,2,225,m2,House,https://www.domain.com.au/48-kerferd-road-albert-park-vic-3206-2013576531,,0.4-0.8-1.5,3,Mar/2015/1600000.0/SOLD-Apr/2014/1475000.0/SOLD-Sep/2012/1205000.0/SOLD
83,99-merton-street-albert-park-vic-3206,1900000,27-May-2017,3,1,1,-1,None,House,https://www.domain.com.au/99-merton-street-albert-park-vic-3206-2013565483,,0.4-0.7-1.4,3,May/2017/1900000.0/SOLD
84,96-danks-street-albert-park-vic-3206,1505000,27-May-2017,3,1,1,-1,None,House,https://www.domain.com.au/96-danks-street-albert-park-vic-3206-2013563187,,0.2-0.6-1.2,3,May/2017/1505000.0/SOLD
85,32-young-street-albert-park-vic-3206,2120000,19-May-2017,3,2,-1,-1,None,House,https://www.domain.com.au/32-young-street-albert-park-vic-3206-2013548802,,0.4-1-1.7,3,May/2017/2120000.0/SOLD-Aug/2002/465000.0/SOLD-Jul/1998/271000.0/SOLD
86,4-ashworth-street-albert-park-vic-3206,1750000,19-May-2017,3,1,1,-1,None,House,https://www.domain.com.au/4-ashworth-street-albert-park-vic-3206-2013518559,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""",0.4-0.7-1.3,3,May/2017/975.0/SOLD
87,30-boyd-street-albert-park-vic-3206,2150000,13-May-2017,3,2,-1,-1,None,House,https://www.domain.com.au/30-boyd-street-albert-park-vic-3206-2013534560,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Floorboards""",0.3-0.8-1.7,3,May/2017/2150000.0/SOLD
88,50-kerferd-road-albert-park-vic-3206,2150000,02-May-2017,3,1,1,270,m2,House,https://www.domain.com.au/50-kerferd-road-albert-park-vic-3206-2013481205,,0.4-0.8-1.5,3,Apr/2021/6300000.0/SOLD-May/2017/2150000.0/SOLD
89,342-montague-street-albert-park-vic-3206,3050000,29-Apr-2017,3,2,2,-1,None,House,https://www.domain.com.au/342-montague-street-albert-park-vic-3206-2013502172,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Floorboards""-""Terrace-Balcony""",0.3-0.8-1.3,3,Sep/2017/3050000.0/SOLD-Apr/2005/670000.0/SOLD-Mar/2001/550000.0/SOLD
90,6-gray-lane-albert-park-vic-3206,2035000,27-Apr-2017,3,1,1,-1,None,House,https://www.domain.com.au/6-gray-lane-albert-park-vic-3206-2013508611,,0.2-0.6-1.3,3,May/2020/1800000.0/SOLD-Apr/2017/2035000.0000000002/SOLD
91,112-beaconsfield-parade-albert-park-vic-3206,2999950,17-Apr-2017,3,2,-1,-1,None,House,https://www.domain.com.au/112-beaconsfield-parade-albert-park-vic-3206-2013371994,,0.5-0.7-1.4,3,Apr/2017/2999950.0/SOLD-Oct/2009/1700000.0/SOLD-Apr/1986/146000.0/SOLD
92,18-mills-street-albert-park-vic-3206,1925000,01-Apr-2017,3,2,2,-1,None,House,https://www.domain.com.au/18-mills-street-albert-park-vic-3206-2013436743,,0.4-1.1-1.8,3,Aug/2019/2110000.0/SOLD-Apr/2017/1925000.0/SOLD
93,58-st-vincent-street-albert-park-vic-3206,1815000,01-Apr-2017,3,2,1,-1,None,House,https://www.domain.com.au/58-st-vincent-street-albert-park-vic-3206-2013426657,,0.4-0.4-0.7,3,Apr/2017/1815000.0/SOLD-Dec/2003/295000.0/SOLD
94,129-kerferd-road-albert-park-vic-3206,1900000,20-Mar-2017,3,1,-1,-1,None,House,https://www.domain.com.au/129-kerferd-road-albert-park-vic-3206-2013405831,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Floorboards""-""Separate Dining""",0.3-0.7-1.6,3,Mar/2017/1900000.0/SOLD-Dec/2014/800.0/SOLD
95,97-page-street-albert-park-vic-3206,3010000,20-Mar-2017,3,2,-1,-1,None,House,https://www.domain.com.au/97-page-street-albert-park-vic-3206-2013403937,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Security Alarm""-""Garden""",0.2-0.8-1.6,3,Mar/2017/3010000.0/SOLD-Jul/2012/990000.0/SOLD
