,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
60,14-little-john-court-werribee-vic-3030,1185000,11-May-2018,5,2,2,765,m2,House,https://www.domain.com.au/14-little-john-court-werribee-vic-3030-2014272261,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Secure Parking""-""Formal Lounge""-""Swimming Pool""",1-1.8-1.4,3,May/2018/1185000.0/SOLD-Jul/2013/315000.0/SOLD-Jun/2009/252000.0/SOLD
61,27-st-andrews-drive-werribee-vic-3030,745000,24-Apr-2018,5,2,2,1001,m2,House,https://www.domain.com.au/27-st-andrews-drive-werribee-vic-3030-2014276432,,0.5-2.6-1.7,3,Apr/2018/745000.0/SOLD-Oct/2012/473000.0/SOLD-May/2000/65000.0/SOLD
62,7-bellbird-court-werribee-vic-3030,650000,20-Apr-2018,5,2,4,775,m2,House,https://www.domain.com.au/7-bellbird-court-werribee-vic-3030-2014256287,"Swimming Pool-""Shed""-""Dishwasher""-""Outside Spa""",0.4-2.1-0.6,3,Apr/2018/650000.0/SOLD-May/2004/250000.0/SOLD
63,15-edgar-street-werribee-vic-3030,650000,24-Mar-2018,5,2,5,800,m2,House,https://www.domain.com.au/15-edgar-street-werribee-vic-3030-2014194290,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""",0.6-1.1-0.5,3,Mar/2018/650000.0/SOLD-Nov/2007/345000.0/SOLD
64,9-torrens-street-werribee-vic-3030,543000,17-Mar-2018,5,2,2,570,m2,House,https://www.domain.com.au/9-torrens-street-werribee-vic-3030-2014198674,,0.4-0.9-1.2,3,Mar/2018/420.0/SOLD
65,18-diamond-drive-werribee-vic-3030,761000,05-Mar-2018,5,2,2,636,m2,House,https://www.domain.com.au/18-diamond-drive-werribee-vic-3030-2013736554,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Formal Lounge""-""Swimming Pool""",0.5-1.6-0.3,3,Mar/2018/761000.0/SOLD
66,27-sinns-avenue-werribee-vic-3030,640000,26-Feb-2018,5,2,4,580,m2,House,https://www.domain.com.au/27-sinns-avenue-werribee-vic-3030-2014152653,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""",0.5-1.1-0.9,3,Feb/2018/640000.0/SOLD-Jan/2009/317000.0/SOLD-Jul/2004/269000.0/SOLD
67,34-westleigh-drive-werribee-vic-3030,815000,24-Feb-2018,5,3,4,1163,m2,House,https://www.domain.com.au/34-westleigh-drive-werribee-vic-3030-2014141505,"Air conditioning-""Swimming Pool""-""Study""-""Shed""-""Dishwasher""",0.7-2.7-1.5,3,Feb/2018/815000.0/SOLD-May/2002/270000.0/SOLD-Jun/1997/42000.0/SOLD
68,13-lake-park-court-werribee-vic-3030,790000,01-Jan-2018,5,2,9,928,m2,House,https://www.domain.com.au/13-lake-park-court-werribee-vic-3030-2013896350,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Security Alarm""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""-""Separate Dining""-""Terrace-Balcony""",1-1.5-2.1,3,Jan/2018/790000.0/SOLD-Feb/2010/192000.0/SOLD
69,22-24-walls-road-werribee-vic-3030,825000,14-Dec-2017,5,3,2,1124,m2,House,https://www.domain.com.au/22-24-walls-road-werribee-vic-3030-2013962635,"Ensuite-""Secure Parking""-""Study""",0.5-1.8-1.2,3,Dec/2017/410.0/SOLD
