,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
10,16-peter-street-box-hill-north-vic-3129,1670000,24-Sep-2021,4,3,2,303,m2,House,https://www.domain.com.au/16-peter-street-box-hill-north-vic-3129-2017119878,,0.3-0.6-3.3,3,Dec/2015/975000.0/SOLD-May/1998/185000.0/SOLD-Jul/1994/140000.0/SOLD
11,30-heathfield-rise-box-hill-north-vic-3129,1470000,23-Sep-2021,4,2,2,592,m2,House,https://www.domain.com.au/30-heathfield-rise-box-hill-north-vic-3129-2017233890,"Heating*-""Shed*""",0.3-1.3-4.5,3,Oct/2021/1470000.0/SOLD-Jul/1976/17000.0/SOLD
12,85-heathfield-rise-box-hill-north-vic-3129,1115000,11-Sep-2021,4,2,2,622,m2,House,https://www.domain.com.au/85-heathfield-rise-box-hill-north-vic-3129-2017184285,"Secure Parking*-""Fireplace(s)*""-""Garden*""",0.5-1.7-4.1,3,Sep/2021/1115000.0/SOLD
13,50-mersey-street-box-hill-north-vic-3129,1557000,04-Sep-2021,4,1,5,745,m2,House,https://www.domain.com.au/50-mersey-street-box-hill-north-vic-3129-2017184284,"Secure Parking*-""Heating*""-""Garden*""",0.7-1.3-4.7,3,Sep/2021/1557000.0/SOLD
14,8-somerset-street-box-hill-north-vic-3129,1635000,10-Jul-2021,4,2,1,586,m2,House,https://www.domain.com.au/8-somerset-street-box-hill-north-vic-3129-2017072143,"Study*-""Garden*""-""Balcony / Deck*""",0.5-1.5-3.9,3,Jul/2021/1635000.0/SOLD-Oct/2005/366153.0/SOLD-Oct/1978/38000.0/SOLD
15,11-wattle-street-box-hill-north-vic-3129,1591000,12-Jun-2021,4,2,2,664,m2,House,https://www.domain.com.au/11-wattle-street-box-hill-north-vic-3129-2017017384,"Heating*-""Garden*""-""Balcony / Deck*""",0.7-0.8-1.1,3,Jun/2021/1591000.0/SOLD-Jul/2004/285.0/SOLD
16,16-mary-street-box-hill-north-vic-3129,1450000,27-May-2021,4,3,2,346,m2,House,https://www.domain.com.au/16-mary-street-box-hill-north-vic-3129-2016973620,"Study*-""Garden*""-""Built in wardrobes""-""Deck""-""Dishwasher""-""Ducted Heating""-""Ensuite""-""Ensuites: 2""-""Evaporative Cooling""-""Floorboards""-""Fully fenced""-""Gas Heating""-""Remote Garage""-""Vacuum System""-""Water Tank""",0.8-1.1-5.3,3,May/2021/1450000.0/SOLD-Mar/2017/1205800.0/SOLD-Jun/2015/1474000.0/SOLD
17,624-elgar-road-box-hill-north-vic-3129,1451000,18-May-2021,4,2,2,590,m2,House,https://www.domain.com.au/624-elgar-road-box-hill-north-vic-3129-2016943674,"Internal Laundry*-""Secure Parking*""-""Bath*""-""Heating*""-""Garden*""-""Balcony / Deck*""",0.3-0.5-3.5,3,May/2021/1451000.0/SOLD-Mar/2008/496000.0/SOLD
18,135a-woodhouse-grove-box-hill-north-vic-3129,1215000,15-May-2021,4,3,1,341,m2,House,https://www.domain.com.au/135a-woodhouse-grove-box-hill-north-vic-3129-2016913748,"Air conditioning*-""Secure Parking*""-""Intercom*""-""Garden*""-""Balcony / Deck*""",0.4-1.3-4,3,May/2021/1215000.0/SOLD-Dec/2015/1080000.0/SOLD
19,4-richard-street-box-hill-north-vic-3129,1677000,08-May-2021,4,2,2,648,m2,House,https://www.domain.com.au/4-richard-street-box-hill-north-vic-3129-2016922666,"Air conditioning*-""Built in wardrobes*""-""Gas*""-""Garden*""-""Balcony / Deck*""",0.5-1-4.1,3,May/2021/1677000.0/SOLD-Jun/2016/1520000.0/SOLD-Jan/2009/520000.0/SOLD
